Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,104613000.0,85833000.0,54043000.0,47234000.0,104287000.0,73573000.0,38692000.0
Short-term investments,1000000.0,6797000.0,36184000.0,49576000.0,13869000.0,0.0,0.0
Cash and short-term investments,105613000.0,92630000.0,90227000.0,96810000.0,118156000.0,73573000.0,38692000.0
Receivables,60994000.0,48171000.0,43755000.0,42674000.0,34676000.0,24125000.0,18063000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,183239000.0,146311000.0,140113000.0,144293000.0,156850000.0,101410000.0,58195000.0
Property Plant & Equipment Net,7046000.0,8812000.0,5503000.0,6572000.0,3978000.0,3095000.0,2415000.0
Goodwill and Intangible Assets,5475000.0,5575000.0,6120000.0,6736000.0,7607000.0,6110000.0,10520000.0
Long-term investments,0.0,0.0,0.0,2094000.0,22220000.0,0.0,0.0
Tax assets,133000.0,91000.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,27148000.0,16286000.0,12993000.0,16821000.0,34992000.0,9849000.0,13259000.0
Total assets,210387000.0,162597000.0,153106000.0,161114000.0,191842000.0,111259000.0,71454000.0
Payables,2154000.0,1369000.0,701000.0,2551000.0,1137000.0,836000.0,689000.0
Short-term debt,31660000.0,0.0,0.0,0.0,0.0,4300000.0,0.0
Total current liabilities,123045000.0,110831000.0,90528000.0,77725000.0,66402000.0,52356000.0,45063000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,31660000.0,0.0,0.0,0.0,0.0,4300000.0,0.0
Deferred revenue,74177000.0,84467000.0,68153000.0,55978000.0,44096000.0,40751000.0,45500000.0
Tax Liabilities,8340000.0,6839000.0,5306000.0,4052000.0,2794000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,64885000.0,29915000.0,21761000.0,15250000.0,10346000.0,8469000.0,11260000.0
Total liabilities,156270000.0,140746000.0,112289000.0,92975000.0,76748000.0,60825000.0,56323000.0
Other comprehensive income,458173000,420525000,383193000,343336000,305809000,0.0,0.0
Retained earnings (deficit),-404067000.0,-398684000.0,-342385000.0,-275205000.0,-190723000.0,-128834000.0,-96337000.0
Total shareholders equity,54117000.0,21851000.0,40817000.0,68139000.0,115094000.0,-109825000.0,-87421000.0
Investments,1000000.0,6797000.0,36184000.0,51670000.0,36089000.0,0.0,0.0
Net Debt,-72953000.0,-85833000.0,-54043000.0,-47234000.0,-104287000.0,-69273000.0,-38692000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,3712000.0,1440000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,47220000.0,44374000.0
