Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,-1,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
R&D Expenses,43415000.0,3945757.0,6578678.0,34409664.0,5174876.0,11447844.0,3249095.0
SG&A Expense,34227000.0,6098944.0,5463622.0,7639427.0,4416181.0,2974842.0,2591945.0
Operating Expenses,77642000.0,10044701.0,12042300.0,42049091.0,9591057.0,14422686.0,5841040.0
Operating Income,-77642000.0,-10044701.0,-12042300.0,-42049091.0,-9591057.0,-14422686.0,-5741040.0
Interest Expense,0.0,0.0,0.0,0.0,374891.0,56808.0,936526.0
Earnings before Tax,-125710000.0,0.0,0.0,0.0,-10819236.0,-15016253.0,-7827616.0
Income Tax Expense,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-125712000.0,-9993451.0,-13018598.0,-43157045.0,-10819236.0,-15016253.0,-7827616.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-125712000.0,-9993451.0,-13018598.0,-43157045.0,-10819236.0,-15016253.0,-7827616.0
EPS,-5.74,-4.33,-0.94,-3.15,-32.16,-175.98,-93.9
EPS Diluted,-5.74,-4.33,-0.94,-3.15,-32.16,-175.98,-93.9
Weighted Average Shs Out,21900574.0,2305817.0,13801003.0,13696033.0,2211041.0,,
Weighted Average Shs Out (Dil),21900574.0,2305817.0,13801003.0,13696033.0,336268.0,85325.0,83371.0
Dividend per Share,0.00716876187811,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EBITDA Margin,0.0,0.0,0.0,0.0,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0,0.0,-68.9109
Profit Margin,0.0,0.0,0.0,0.0,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0,0.0,-73.9589
EBITDA,-77380000.0,-9998831.0,-11973206.0,-41990666.0,-10426676.0,-14887229.0,-6767378.0
EBIT,-77642000.0,-10044701.0,-12042300.0,-42049091.0,-10444345.0,-14959445.0,-6891090.0
Consolidated Income,-125712000.0,-9993451.0,-13018598.0,-43157045.0,-10819236.0,-15016253.0,-7827616.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0,-78.2762
Net Profit Margin,0.0,0.0,0.0,0.0,0.0,0.0,-78.2762
