Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,14780000.0,54502000.0,14029000.0,74991000.0,39902000.0,37244000.0,44173000.0
Short-term investments,7250000.0,3000000.0,7250000.0,10250000.0,,,
Cash and short-term investments,22030000.0,57502000.0,21279000.0,85241000.0,,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,22030000.0,57502000.0,21279000.0,85241000.0,,,
Property Plant & Equipment Net,262524000.0,178790000.0,64661000.0,62653000.0,35279000.0,25036000.0,18951000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,34999000.0,29053000.0,24220000.0
Long-term investments,0.0,1400000.0,1400000.0,0.0,,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,3648419000.0,2700972000.0,1733982000.0,967381000.0,,,
Total assets,3670449000.0,2758474000.0,1755261000.0,1052622000.0,673315000.0,430355000.0,342468000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,1441000.0,0.0,0.0,0.0,,,
Total current liabilities,1441000.0,0.0,0.0,0.0,,,
Long-term debt,16000.0,26564000.0,27843000.0,28375000.0,,,
Total debt,1457000.0,26564000.0,27843000.0,28375000.0,47949000.0,15930000.0,13366000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,3149583000.0,2260263000.0,1485076000.0,804788000.0,522080000.0,356620000.0,286674000.0
Total non-current liabilities,6066000.0,38676000.0,28176000.0,33283000.0,,,
Total liabilities,3176889000.0,2321541000.0,1532414000.0,853167000.0,581501000.0,378360000.0,309547000.0
Other comprehensive income,0.0,0.0,0.0,0.0,85000.0,-191000.0,542000.0
Retained earnings (deficit),167124000.0,120241000.0,23518000.0,12140000.0,-6943000.0,30262000.0,11980000.0
Total shareholders equity,493560000.0,436933000.0,222847000.0,199455000.0,91814000.0,48390000.0,33057000.0
Investments,7250000.0,4400000.0,8650000.0,10250000.0,550372000.0,328977000.0,248160000.0
Net Debt,-13323000.0,-27938000.0,13814000.0,-46616000.0,,,
Other Assets,0.0,0.0,0.0,0.0,,,
Other Liabilities,3169382000.0,2282865000.0,1504238000.0,819884000.0,,,
