Date,2019-09-27,2018-09-28,2017-09-29,2016-09-30,2015-10-02,2014-09-26,2013-09-27,2012-09-28,2011-09-30,2010-10-01
Cash and cash equivalents,631068000.0,793358000.0,774151000.0,655716000.0,460859000.0,732647000.0,1256405000.0,1032457000.0,905633000.0,938842000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,631068000.0,793358000.0,774151000.0,655716000.0,460859000.0,732647000.0,1256405000.0,1032457000.0,905633000.0,938842000.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,4111768000.0,4556584000.0,2996180000.0,2864470000.0,3282976000.0,3892071000.0,4039558000.0,3612077000.0,3157353000.0,2767042000.0
Property Plant & Equipment Net,308143000.0,457706000.0,349911000.0,319673000.0,381238000.0,456797000.0,379296000.0,331131000.0,284633000.0,215032000.0
Goodwill and Intangible Assets,6098076000.0,6759813000.0,3342746000.0,3416550000.0,3402197000.0,3466541000.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,160298000.0,169893000.0,131086000.0,142369000.0,110680000.0,117698000.0
Total non-current assets,7350943000.0,8089211000.0,4384679000.0,4495552000.0,4502950000.0,4561588000.0,3234586000.0,3227356000.0,2892075000.0,1916875000.0
Total assets,11462711000.0,12645795000.0,7380859000.0,7360022000.0,7785926000.0,8453659000.0,7274144000.0,6839433000.0,6049428000.0,4683917000.0
Payables,1072645000.0,1127671000.0,683605000.0,522427000.0,566866000.0,622875000.0,457893000.0,376694000.0,351299000.0,303877000.0
Short-term debt,199901000.0,4954000.0,3071000.0,2421000.0,0.0,0.0,0.0,0.0,566031000.0,79399000.0
Total current liabilities,3073706000.0,3145693000.0,1926227000.0,1782686000.0,1981166000.0,2349846000.0,1887619000.0,1747052000.0,2058045000.0,1239453000.0
Long-term debt,1201245000.0,2146877000.0,235000000.0,385330000.0,584434000.0,764075000.0,415086000.0,528260000.0,2042000.0,509000.0
Total debt,1401146000.0,2151831000.0,238071000.0,387751000.0,584434000.0,764075000.0,415086000.0,528260000.0,568073000.0,79908000.0
Deferred revenue,414208000.0,524439000.0,299864000.0,319460000.0,309951000.0,410683000.0,345097000.0,263275000.0,276739000.0,194899000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,32030000.0,45114000.0,26759000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1201245000.0,2146877000.0,235000000.0,385330000.0,744732000.0,933968000.0,546172000.0,670629000.0,112722000.0,118207000.0
Total liabilities,5748020000.0,6791450000.0,2952507000.0,3094746000.0,3494181000.0,3984404000.0,3061047000.0,3116960000.0,2736440000.0,1824869000.0
Other comprehensive income,2559450000,2708839000,1239782000,1168272000,1137144000,1173858000,1084624000,953983000,858460000,767514000
Retained earnings (deficit),3939174000.0,3809991000.0,3721698000.0,3586647000.0,3496212000.0,3527193000.0,3300961000.0,2920441000.0,2564281000.0,2251366000.0
Total shareholders equity,5714691000.0,5854345000.0,4428352000.0,4265276000.0,4291745000.0,4469255000.0,4213097000.0,3722473000.0,3312988000.0,2859048000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,770078000.0,1358473000.0,-536080000.0,-267965000.0,123575000.0,31428000.0,-841319000.0,-504197000.0,-337560000.0,-858934000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,1473069000.0,1498880000.0,791280000.0,926730000.0,768283000.0,700590000.0,627256000.0,699279000.0,565673000.0,467209000.0
