Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,70502000.0,102724000.0,160754000.0,71764000.0,14031000.0,71560000.0,91868000.0,118232000.0
Short-term investments,514800000.0,321212000.0,380560000.0,245238000.0,328034000.0,95209000.0,36679000.0,61507000.0
Cash and short-term investments,585302000.0,423936000.0,541314000.0,317002000.0,342065000.0,166769000.0,128547000.0,179739000.0
Receivables,5076000.0,169000.0,3428000.0,3374000.0,0.0,476000.0,0.0,0.0
Inventories,869000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,613780000.0,445261000.0,559892000.0,337329000.0,359546000.0,169747000.0,130144000.0,190585000.0
Property Plant & Equipment Net,24320000.0,24431000.0,25337000.0,23220000.0,6386000.0,3758000.0,3565000.0,3222000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,220119000.0,143814000.0,32250000.0,58905000.0,125382000.0,27125000.0,0.0,0.0
Tax assets,0.0,32700000.0,8412000.0,6969000.0,3841000.0,444000.0,3952000.0,10660000.0
Total non-current assets,244677000.0,169136000.0,59202000.0,82736000.0,132358000.0,31458000.0,6864000.0,3885000.0
Total assets,858457000.0,614397000.0,619094000.0,420065000.0,491904000.0,201205000.0,137008000.0,194470000.0
Payables,17880000.0,22767000.0,17106000.0,14748000.0,11067000.0,3678000.0,3308000.0,3573000.0
Short-term debt,59809000.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0
Total current liabilities,93503000.0,94941000.0,88433000.0,52888000.0,61089000.0,36930000.0,35113000.0,48158000.0
Long-term debt,17608000.0,18155000.0,17773000.0,17360000.0,3724000.0,220000.0,0.0,0.0
Total debt,77417000.0,18155000.0,17773000.0,17360000.0,3730000.0,220000.0,0.0,0.0
Deferred revenue,32710000.0,37842000.0,35913000.0,19665000.0,35686000.0,25072000.0,82711000.0,107783000.0
Tax Liabilities,14288000.0,11263000.0,0.0,0.0,0.0,1462000.0,4875000.0,17867000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,95025000.0,143953000.0,180482000.0,29028000.0,7978000.0,33231000.0,173919000.0,199094000.0
Total liabilities,170920000.0,238894000.0,260503000.0,74947000.0,67538000.0,69723000.0,209032000.0,247252000.0
Other comprehensive income,1794283000,1174904000,842013000,630078000,591334000,244881000,-2000.0,23000.0
Retained earnings (deficit),-1104633000.0,-798061000.0,-483151000.0,-284680000.0,-166948000.0,-113444000.0,-74037000.0,-53935000.0
Total shareholders equity,687537000.0,375503000.0,358591000.0,345118000.0,424366000.0,131482000.0,-72024000.0,-52782000.0
Investments,734919000.0,465026000.0,412810000.0,304143000.0,453416000.0,122334000.0,36679000.0,61507000.0
Net Debt,6915000.0,-84569000.0,-142981000.0,-54404000.0,-10301000.0,-71340000.0,-128547000.0,-179739000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,1597000.0,10846000.0
Other Liabilities,0.0,0.0,-8412000.0,-6969000.0,-1529000.0,-438000.0,31805000.0,44585000.0
