Date,2019-11-30,2018-11-30,2017-11-30,2016-11-30,2015-11-30,2014-11-30,2013-11-30,2012-11-30,2011-11-30,2010-11-30,2009-11-30
Cash and cash equivalents,3145.0,3512.0,212400.0,1063716.0,447334.0,511716.0,207950.0,1546605.0,118924.0,317103.0,387218.0
Short-term investments,148005.0,123055.0,67600.0,1450713.0,1698826.0,1377902.0,1378848.0,1163868.0,1098227.0,0.0,0.0
Cash and short-term investments,151150.0,126567.0,212400.0,1063716.0,447334.0,511716.0,207950.0,1546605.0,118924.0,317103.0,387218.0
Receivables,1679975.0,1537113.0,1910294.0,1420051.0,2057739.0,2961834.0,2999903.0,2778007.0,2030369.0,2750363.0,2489734.0
Inventories,8778507.0,10257102.0,11966722.0,13529352.0,15699084.0,15089280.0,14922525.0,14327482.0,13249105.0,13795816.0,11928234.0
Total current assets,11407230.0,12145158.0,14432771.0,17621919.0,19962319.0,20065961.0,19751372.0,20125762.0,16695555.0,17930056.0,16726088.0
Property Plant & Equipment Net,5362907.0,5647485.0,5946957.0,7387187.0,9694913.0,11680792.0,11900202.0,9562698.0,8085719.0,8033375.0,6638661.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435000.0,495000.0,555000.0
Long-term investments,5782.0,153787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,1786048.0,1432422.0,901396.0,265924.0,345912.0,100417.0,108513.0,1061806.0,933497.0,821000.0,882000.0
Total non-current assets,7939708.0,9180316.0,9947062.0,9620671.0,11369289.0,12780381.0,13016249.0,11102914.0,9159522.0,8847506.0,7193661.0
Total assets,19346938.0,21325474.0,24379833.0,27242590.0,31331608.0,32846342.0,32767621.0,31228676.0,25855077.0,26777562.0,23919749.0
Payables,1205313.0,802062.0,673653.0,469481.0,522400.0,874653.0,806207.0,654322.0,341738.0,1008688.0,439127.0
Short-term debt,85401.0,227459.0,221230.0,1807937.0,1322662.0,1283897.0,1228964.0,1165177.0,712962.0,2699294.0,2912233.0
Total current liabilities,5202764.0,5765381.0,5049756.0,7056506.0,7338115.0,6503777.0,7268872.0,5959005.0,4570473.0,6166355.0,4843108.0
Long-term debt,2350592.0,2523018.0,2748677.0,1387118.0,4626667.0,5949329.0,6251959.0,7300957.0,5743159.0,6452750.0,5796223.0
Total debt,2435993.0,2750477.0,2969907.0,3195055.0,5949329.0,7233226.0,7480923.0,8466134.0,6456121.0,9152044.0,8708456.0
Deferred revenue,105363.0,185014.0,48211.0,4297.0,86858.0,96382.0,17721.0,1125666.0,74052.0,41571.0,28884.0
Tax Liabilities,6400.0,6400.0,3100.0,0.0,0.0,0.0,0.0,821300.0,350996.0,1162816.0,1035205.0
Deposit Liabilities,0.0,145632.0,600325.0,289195.0,166626.0,95411.0,147505.0,232300.0,338484.0,440888.0,249278.0
Total non-current liabilities,4136592.0,3955018.0,3650073.0,2124637.0,5473627.0,7090909.0,7204604.0,8198449.0,6554063.0,7020750.0,6409223.0
Total liabilities,7553356.0,8288399.0,8388799.0,9766311.0,12811742.0,13594686.0,14473476.0,14157454.0,11124536.0,13187105.0,11252331.0
Other comprehensive income,3203029,3027897,2852627,2746509,2667010,2638651,2616407,2540320,2461233,0.0,0.0
Retained earnings (deficit),8547342.0,9966928.0,13353830.0,14990911.0,15812245.0,16572519.0,15637272.0,14490551.0,12229049.0,11221705.0,10408228.0
Total shareholders equity,11793582.0,13037075.0,15991034.0,17476279.0,18519866.0,19251656.0,18294145.0,17071222.0,14730541.0,13590457.0,12667418.0
Investments,153787.0,276842.0,67600.0,1450713.0,1698826.0,1377902.0,1378848.0,1163868.0,1098227.0,0.0,0.0
Net Debt,2432848.0,2746965.0,2757507.0,2131339.0,5501995.0,6721510.0,7272973.0,6919529.0,6337197.0,8834941.0,8321238.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066774.0,1920902.0
Other Liabilities,0.0,0.0,0.0,585168.0,0.0,0.0,0.0,0.0,0.0,2458373.0,1491748.0
