Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,13935000.0,13519000.0,14941000.0,15960000.0,37327000.0,17807000.0,40552000.0,9175000.0
Short-term investments,0.0,46555000.0,61170000.0,98103000.0,122416000.0,96198000.0,57548000.0,28969000.0
Cash and short-term investments,13935000.0,60074000.0,76111000.0,114063000.0,159743000.0,114005000.0,98100000.0,38144000.0
Receivables,26000.0,373000.0,1657000.0,10021000.0,274000.0,79000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,19295000.0,66736000.0,87474000.0,134258000.0,164951000.0,117182000.0,98929000.0,38666000.0
Property Plant & Equipment Net,7806000.0,9708000.0,11830000.0,5400000.0,3568000.0,3768000.0,3310000.0,3110000.0
Goodwill and Intangible Assets,500000.0,775000.0,1015000.0,1081000.0,1150000.0,1128000.0,1154000.0,980000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,26000.0,55000.0,0.0,0.0,0.0,28306000.0,19279000.0,0.0
Total non-current assets,8632000.0,11073000.0,13187000.0,6825000.0,6529000.0,5883000.0,4589000.0,4215000.0
Total assets,27927000.0,77809000.0,100661000.0,141083000.0,171480000.0,123065000.0,103518000.0,42881000.0
Payables,1714000.0,5743000.0,5840000.0,2717000.0,2188000.0,1172000.0,311000.0,501000.0
Short-term debt,16575000.0,19859000.0,200000.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,26646000.0,32600000.0,13807000.0,12632000.0,35192000.0,10370000.0,12768000.0,12850000.0
Long-term debt,16600000.0,0.0,19802000.0,400000.0,700000.0,5400000.0,5400000.0,10000000.0
Total debt,33175000.0,19859000.0,20002000.0,400000.0,700000.0,5400000.0,5400000.0,10000000.0
Deferred revenue,2572000.0,72000.0,72000.0,1194000.0,3097000.0,4888000.0,10451000.0,27722000.0
Tax Liabilities,14700000.0,4421000.0,5632000.0,2298000.0,1853000.0,1092000.0,569000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,16921000.0,2329000.0,22738000.0,5116000.0,6644000.0,14332000.0,24149000.0,28834000.0
Total liabilities,33781000.0,42593000.0,44586000.0,17005000.0,39466000.0,29608000.0,41425000.0,41684000.0
Other comprehensive income,386860000,381104000,329496000,315673000,267929000,172518000,122528000,-67000.0
Retained earnings (deficit),-392723000.0,-345858000.0,-273351000.0,-191515000.0,-135767000.0,-79087000.0,-60419000.0,-43011000.0
Total shareholders equity,-5854000.0,35216000.0,56075000.0,124078000.0,132014000.0,93457000.0,62093000.0,-41494000.0
Investments,0.0,46555000.0,61170000.0,98103000.0,122416000.0,96198000.0,57548000.0,28969000.0
Net Debt,19240000.0,6340000.0,5061000.0,-15560000.0,-36627000.0,-12407000.0,-35152000.0,-28144000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522000.0
Other Liabilities,0.0,7664000.0,8041000.0,0.0,0.0,4906000.0,4508000.0,12349000.0
