Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,76928000.0,52032000.0,32301000.0,39526000.0,14906087.0,11006392.0,2000539.0
Short-term investments,0.0,56053000.0,70758000.0,34956000.0,24191219.0,2820600.0,0.0
Cash and short-term investments,76928000.0,108085000.0,103059000.0,74482000.0,39097306.0,13826992.0,2000539.0
Receivables,0.0,0.0,0.0,32000.0,65447.0,27946.0,28545.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,77165000.0,108825000.0,103485000.0,74796000.0,39301759.0,15296351.0,2064082.0
Property Plant & Equipment Net,400000.0,905000.0,849000.0,89000.0,104694.0,75465.0,157801.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,85264.0
Long-term investments,0.0,0.0,50046000.0,38458000.0,2003099.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,453000.0,1504000.0,50895000.0,38547000.0,2121188.0,352755.0,277908.0
Total assets,77618000.0,110329000.0,154380000.0,113343000.0,41422947.0,15649106.0,2341990.0
Payables,4627000.0,10956000.0,9519000.0,4792000.0,5203308.0,2350660.0,371428.0
Short-term debt,6000.0,16000.0,15000.0,3000.0,0.0,250000.0,0.0
Total current liabilities,4627000.0,10956000.0,9519000.0,4792000.0,5203308.0,2620105.0,385387.0
Long-term debt,6000.0,33000.0,47000.0,7000.0,0.0,2036489.0,0.0
Total debt,12000.0,49000.0,62000.0,10000.0,0.0,2286489.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,1797412.0,1059487.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,644000.0,1005000.0,441000.0,138000.0,0.0,4863987.0,1082572.0
Total liabilities,4946000.0,11442000.0,9716000.0,4923000.0,5275649.0,7484092.0,1467959.0
Other comprehensive income,302759000,297459000,293111000,219986000,125566705,0.0,0.0
Retained earnings (deficit),-230087000.0,-198502000.0,-148278000.0,-111276000.0,-89415563.0,-65693708.0,-51635973.0
Total shareholders equity,72672000.0,98887000.0,144664000.0,108420000.0,36147298.0,-65693708.0,-51101207.0
Investments,0.0,56053000.0,120804000.0,73414000.0,26194318.0,2820600.0,0.0
Net Debt,-76916000.0,-51983000.0,-32239000.0,-39516000.0,-14906087.0,-11540503.0,-2000539.0
Other Assets,0.0,0.0,0.0,0.0,0.0,1441413.0,34998.0
Other Liabilities,0.0,0.0,0.0,0.0,72341.0,19445.0,13959.0
