Date,2019-02-02,2018-02-03,2017-01-28,2016-01-30,2015-01-31,2014-02-01,2013-02-02,2012-01-28,2011-01-29,2010-01-30
Depreciation & Amortization,10379000.0,10673000.0,11767000.0,10598000.0,9103000.0,12763000.0,13673000.0,14011000.0,13337000.0,14320000.0
Stock-based compensation,3064000.0,2888000.0,1946000.0,2275000.0,3860000.0,3217000.0,3257000.0,5007000.0,3350000.0,3205000.0
Operating Cash Flow,7212000.0,3278000.0,7284000.0,-9411000.0,-1315000.0,13953000.0,-8482000.0,-12949000.0,327000.0,-37896000.0
Capital Expenditure,8768000.0,10499000.0,10261000.0,22014000.0,25119000.0,8247000.0,6157000.0,11096000.0,-7529000.0,-7578000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,-5055000.0,0.0,0.0,0.0,0.0,0.0,0.0,99000.0,15885000.0
Investing Cash flow,-8103000.0,2239000.0,-10769000.0,-20364000.0,-25178000.0,-11077000.0,-10055000.0,-7819000.0,-7430000.0,8307000.0
Issuance (repayment) of debt,-2325000.0,-18780000.0,-2852000.0,-2076000.0,-145000.0,-0.0,-25715000.0,-0.0,25000000.0,0.0
Issuance (buybacks) of shares,0.0,-427000.0,-20177000.0,-11897000.0,-19828000.0,-29177000.0,-26477000.0,55500000.0,17366000.0,-208000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8915000.0,0.0,0.0
Financing Cash Flow,-2564000.0,-14224000.0,24235000.0,21844000.0,17144000.0,-176000.0,12057000.0,7254000.0,36574000.0,-7256000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-3455000.0,-8707000.0,20750000.0,-7931000.0,-9349000.0,2700000.0,-6480000.0,-13514000.0,29471000.0,-36845000.0
Free Cash Flow,-1556000.0,-7221000.0,-2977000.0,-31425000.0,-26434000.0,5706000.0,-14639000.0,-24045000.0,-7202000.0,-45474000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302,0.171
