Date,2018-09-28,2017-09-29,2016-09-30,2015-10-02,2014-10-03,2013-09-27,2012-09-28,2011-09-30,2010-10-01,2009-10-02
Cash and cash equivalents,121877000.0,63810000.0,87294000.0,69159000.0,70793000.0,55694000.0,58904000.0,44514000.0,33316000.0,27895000.0
Short-term investments,28714000.0,46607000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,150591000.0,110417000.0,87294000.0,69159000.0,70793000.0,55694000.0,58904000.0,44514000.0,33316000.0,27895000.0
Receivables,40866000.0,46814000.0,41522000.0,44798000.0,44452000.0,44104000.0,40673000.0,47209000.0,46928000.0,43459000.0
Inventories,88864000.0,79148000.0,68397000.0,79919000.0,66341000.0,76363000.0,67058000.0,68462000.0,72095000.0,61085000.0
Total current assets,285694000.0,240849000.0,201968000.0,198721000.0,197550000.0,188572000.0,182952000.0,176445000.0,160128000.0,67927000.0
Property, Plant & Equipment Net,55934000.0,48938000.0,48998000.0,45287000.0,46100000.0,43394000.0,36667000.0,35158000.0,33767000.0,33490000.0
Goodwill and Intangible Assets,23540000.0,24714000.0,25658000.0,25980000.0,26934000.0,36121000.0,18775000.0,20054000.0,19449000.0,20906000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,11748000.0,22632000.0,19063000.0,15867000.0,13713000.0,15908000.0,23453000.0,29263000.0,5164000.0,5559000.0
Total non-current assets,110242000.0,112810000.0,108311000.0,100483000.0,91076000.0,99778000.0,80680000.0,82911000.0,66628000.0,33616000.0
Total assets,395936000.0,353659000.0,310279000.0,299204000.0,288626000.0,288350000.0,263632000.0,259356000.0,226756000.0,210282000.0
Payables,34160000.0,31686000.0,24521000.0,28455000.0,27896000.0,26466000.0,24559000.0,28339000.0,24103000.0,18469000.0
Short-term debt,0.0,0.0,381000.0,368000.0,360000.0,539000.0,526000.0,3494000.0,8871000.0,15474000.0
Total current liabilities,92784000.0,84077000.0,67654000.0,69554000.0,60232000.0,63372000.0,58967000.0,65000000.0,67015000.0,60841000.0
Long-term debt,0.0,0.0,7008000.0,7062000.0,7431000.0,7794000.0,8334000.0,11478000.0,14939000.0,16089000.0
Total debt,0.0,0.0,7389000.0,7430000.0,7791000.0,8333000.0,8860000.0,14972000.0,23810000.0,31563000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,9454000.0,7279000.0,2907000.0,5019000.0,1966000.0,2414000.0,1276000.0,1983000.0,1663000.0,1343000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,23955000.0,26578000.0,35129000.0,31682000.0,29936000.0,27310000.0,31061000.0,30831000.0,33372000.0,33616000.0
Total liabilities,116739000.0,110655000.0,102783000.0,101236000.0,90168000.0,90682000.0,90028000.0,95831000.0,100387000.0,94457000.0
Other comprehensive income,3487000.0,4993000.0,2354000.0,3637000.0,12778000.0,19366000.0,16117000.0,18832000.0,16073000.0,13560000.0
Retained earnings (deficit),202828000.0,166905000.0,135405000.0,125173000.0,117573000.0,112144000.0,92817000.0,82683000.0,50039000.0,43500000.0
Total shareholders equity,279197000.0,243004000.0,207496000.0,197968000.0,198458000.0,197668000.0,173604000.0,163525000.0,126369000.0,115825000.0
Investments,28714000.0,46607000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-150591000.0,-110417000.0,-79905000.0,-61729000.0,-63002000.0,-47361000.0,-50044000.0,-29542000.0,-9506000.0,3668000.0
Other Assets,5373000.0,4470000.0,4755000.0,4845000.0,15964000.0,12411000.0,16317000.0,16260000.0,7789000.0,9916000.0
Other Liabilities,58624000.0,52391000.0,42752000.0,40731000.0,31976000.0,36367000.0,33882000.0,33167000.0,34041000.0,26898000.0
