Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,271000.0,297000.0,208000.0,200000.0,243000.0,209000.0,99000.0,28000.0,19034.0
Stock-based compensation,466000.0,711000.0,839000.0,954000.0,587000.0,398000.0,310000.0,1208000.0,118669.0
Operating Cash Flow,-8384000.0,-8258000.0,-8672000.0,-6261000.0,-5469000.0,-4297000.0,-3188000.0,-1688000.0,-129966.0
Capital Expenditure,-94000.0,-94000.0,-137000.0,-49000.0,-78000.0,-236000.0,-337000.0,-131000.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-6923000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-7425000.0,-421000.0,-1054000.0,-1162000.0,-1254000.0,-1081000.0,-868000.0,-218000.0,0.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,-48000.0,0.0,0.0
Issuance (buybacks) of shares,23511000.0,8667000.0,0.0,16563000.0,5880000.0,39000.0,11201000.0,2836000.0,129942.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,23511000.0,8667000.0,0.0,16563000.0,5880000.0,39000.0,11153000.0,2836000.0,129942.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,7702000.0,-12000.0,-9726000.0,9140000.0,-843000.0,-5339000.0,7097000.0,930000.0,-24.0
Free Cash Flow,-8478000.0,-8352000.0,-8809000.0,-6310000.0,-5547000.0,-4533000.0,-3525000.0,-1819000.0,-129966.0
Net Cash/Marketcap,0.5724,0.0163,0.0171,0.1761,0.026,0.0266,0.1895,0.006,0.006
