Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,2282000.0,9540000.0,4194000.0,42918000.0,10838000.0,157439000.0,52095000.0,26397000.0,4128000.0,3837000.0
Short-term investments,39904000.0,0.0,0.0,131100000.0,171101000.0,0.0,23981000.0,27877000.0,17698000.0,8404000.0
Cash and short-term investments,42186000.0,9540000.0,4194000.0,174018000.0,181939000.0,157439000.0,76076000.0,54274000.0,21826000.0,12241000.0
Receivables,99723000.0,107441000.0,64208000.0,54721000.0,92946000.0,111195000.0,122636000.0,53038000.0,30336000.0,18548000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646000.0,3292000.0
Total current assets,150369000.0,122878000.0,72988000.0,232182000.0,278621000.0,279761000.0,208705000.0,120397000.0,60332000.0,35400000.0
Property, Plant & Equipment Net,3018524000.0,2635810000.0,1545760000.0,1716861000.0,2629253000.0,1794215000.0,1487674000.0,1240917000.0,983057000.0,733700000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,1115000.0,43684000.0,9284000.0,5180000.0,12140000.0,10649000.0,9835000.0
Tax assets,0.0,0.0,0.0,46758000.0,0.0,4201000.0,21272000.0,53517000.0,72587000.0,70217000.0
Total non-current assets,3034731000.0,2655426000.0,1553339000.0,1775064000.0,2702855000.0,1830999000.0,1675291000.0,1407283000.0,1083802000.0,827707000.0
Total assets,3185100000.0,2778304000.0,1626327000.0,2007246000.0,2981476000.0,2110760000.0,1883996000.0,1527680000.0,1144134000.0,863107000.0
Payables,147814000.0,126712000.0,93738000.0,141873000.0,173773000.0,136282000.0,127075000.0,80272000.0,57517000.0,47297000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,148000.0
Total current liabilities,322009000.0,372822000.0,211959000.0,285484000.0,424304000.0,322835000.0,298918000.0,271320000.0,119004000.0,82728000.0
Long-term debt,1633591000.0,1629209000.0,1325418000.0,1236017000.0,1351346000.0,900247000.0,967808000.0,711486000.0,558809000.0,523006000.0
Total debt,1633591000.0,1629209000.0,1325418000.0,1236017000.0,1351346000.0,900247000.0,967808000.0,711486000.0,558969000.0,523154000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,8017000.0,3635000.0,0.0,46758000.0,138607000.0,16856000.0,7925000.0,10733000.0,9338000.0,1581000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1707765000.0,1820323000.0,1390910000.0,1277708000.0,1453731000.0,946321000.0,1000062000.0,746505000.0,568494000.0,532770000.0
Total liabilities,2029774000.0,2193145000.0,1602869000.0,1563192000.0,1878035000.0,1269156000.0,1298980000.0,1017825000.0,687498000.0,615498000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89000.0
Retained earnings (deficit),-1151547000.0,-1555974000.0,-1643084000.0,-967610000.0,187544000.0,-38799000.0,-82482000.0,-137969000.0,-174598000.0,-184548000.0
Total shareholders equity,980904000.0,370897000.0,23458000.0,444054000.0,1103441000.0,841604000.0,585016000.0,509855000.0,456636000.0,247609000.0
Investments,39904000.0,0.0,0.0,132215000.0,214785000.0,9284000.0,29161000.0,40017000.0,28347000.0,18239000.0
Net Debt,1591405000.0,1619669000.0,1321224000.0,1061999000.0,1169407000.0,742808000.0,891732000.0,657212000.0,537143000.0,510913000.0
Other Assets,8460000.0,5897000.0,4586000.0,3443000.0,3736000.0,11127000.0,9993000.0,13085000.0,6524000.0,1319000.0
Other Liabilities,174195000.0,246110000.0,118221000.0,143611000.0,250531000.0,186553000.0,171843000.0,191048000.0,61327000.0,35283000.0
