Date,2019-03-30,2018-03-31,2017-04-01,2016-04-02,2015-03-28,2014-03-29,2013-03-30,2012-03-31,2011-04-02,2010-04-03
Cash and cash equivalents,29884000.0,54163000.0,38923000.0,39208000.0,125455000.0,121207000.0,114480000.0,68621000.0,63975000.0,21389000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,2419000.0,1298000.0,0.0,3912000.0,7234000.0
Cash and short-term investments,29884000.0,54163000.0,38923000.0,39208000.0,125455000.0,123626000.0,115778000.0,68621000.0,67887000.0,28623000.0
Receivables,130735000.0,116890000.0,109700000.0,102351000.0,76651000.0,75642000.0,68943000.0,72560000.0,60095000.0,53978000.0
Inventories,335001000.0,306124000.0,289594000.0,280537000.0,206158000.0,198021000.0,174585000.0,158805000.0,144175000.0,136366000.0
Total current assets,503281000.0,483650000.0,447960000.0,428957000.0,425384000.0,417545000.0,373521000.0,314298000.0,285342000.0,234503000.0
Property, Plant & Equipment Net,207895000.0,192513000.0,183625000.0,184744000.0,141649000.0,137154000.0,116118000.0,93373000.0,88408000.0,89537000.0
Goodwill and Intangible Assets,417072000.0,451888000.0,464843000.0,474511000.0,55467000.0,58069000.0,45871000.0,46093000.0,46834000.0,47378000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,12492000.0,12611000.0,9864000.0,11272000.0,9145000.0,6249000.0
Total non-current assets,644086000.0,659101000.0,660887000.0,669553000.0,206689000.0,203448000.0,168921000.0,145220000.0,140640000.0,141452000.0
Total assets,1147367000.0,1142751000.0,1108847000.0,1098510000.0,632073000.0,620993000.0,542442000.0,459518000.0,425982000.0,375955000.0
Payables,49592000.0,45188000.0,34392000.0,35597000.0,23459000.0,24326000.0,25259000.0,24720000.0,24245000.0,18897000.0
Short-term debt,467000.0,19238000.0,14214000.0,10486000.0,1233000.0,1274000.0,1240000.0,1041000.0,30546000.0,1453000.0
Total current liabilities,90129000.0,105203000.0,93138000.0,88317000.0,42018000.0,42820000.0,46568000.0,43864000.0,69551000.0,31789000.0
Long-term debt,43179000.0,154117000.0,255586000.0,353210000.0,7965000.0,9173000.0,9060000.0,0.0,750000.0,37000000.0
Total debt,43646000.0,173355000.0,269800000.0,363696000.0,9198000.0,10447000.0,10300000.0,1041000.0,31296000.0,38453000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,6862000.0,11749000.0,12036000.0,3208000.0,10126000.0,9779000.0,4236000.0,6851000.0,6591000.0,5922000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,88672000.0,202996000.0,298665000.0,389246000.0,40622000.0,39721000.0,33679000.0,29839000.0,26364000.0,60619000.0
Total liabilities,178801000.0,308199000.0,391803000.0,477563000.0,82640000.0,82541000.0,80247000.0,73703000.0,95915000.0,92408000.0
Other comprehensive income,-7467000.0,-2285000.0,-9823000.0,-6990000.0,-7770000.0,2365000.0,-3469000.0,1069000.0,2380000.0,-1672000.0
Retained earnings (deficit),641894000.0,536978000.0,448693000.0,378070000.0,314176000.0,301942000.0,241734000.0,185392000.0,135395000.0,100527000.0
Total shareholders equity,968566000.0,834552000.0,717044000.0,620947000.0,549433000.0,538452000.0,462195000.0,385815000.0,330067000.0,283547000.0
Investments,0.0,0.0,0.0,0.0,0.0,2419000.0,1298000.0,0.0,3912000.0,7234000.0
Net Debt,13762000.0,119192000.0,230877000.0,324488000.0,-116257000.0,-113179000.0,-105478000.0,-67580000.0,-36591000.0,9830000.0
Other Assets,7661000.0,6473000.0,9743000.0,6861000.0,17120000.0,20256000.0,14215000.0,14312000.0,13185000.0,15536000.0
Other Liabilities,40070000.0,40777000.0,44532000.0,42234000.0,17326000.0,17220000.0,20069000.0,18103000.0,14760000.0,11439000.0
