Date,2018-12-31,2017-12-31,2016-12-31,2016-01-02,2015-01-03,2013-12-28,2012-12-29,2011-12-31,2011-01-01,2010-01-03
Cash and cash equivalents,59173000.0,67233000.0,104331000.0,81561000.0,59141000.0,134553000.0,103338000.0,153337000.0,140070000.0,86875000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,59173000.0,67233000.0,104331000.0,81561000.0,59141000.0,134553000.0,103338000.0,153337000.0,140070000.0,86875000.0
Receivables,172899000.0,171007000.0,145999000.0,127251000.0,143787000.0,115127000.0,102918000.0,78435000.0,70829000.0,62847000.0
Inventories,314049000.0,312325000.0,203471000.0,194594000.0,220528000.0,191561000.0,191848000.0,141693000.0,140232000.0,134404000.0
Total current assets,579879000.0,589131000.0,483819000.0,438121000.0,469539000.0,472354000.0,428917000.0,400483000.0,379100000.0,311593000.0
Property, Plant & Equipment Net,207064000.0,215694000.0,196137000.0,190039000.0,209786000.0,208596000.0,171975000.0,146409000.0,143076000.0,147171000.0
Goodwill and Intangible Assets,383800000.0,368281000.0,334276000.0,341204000.0,369142000.0,355883000.0,366258000.0,263384000.0,254204000.0,250673000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,8694000.0,8929000.0,4621000.0,3461000.0,12263000.0,13041000.0,10452000.0,11853000.0,13182000.0,15577000.0
Total non-current assets,602486000.0,596222000.0,556086000.0,557990000.0,606348000.0,579519000.0,547462000.0,429047000.0,409459000.0,406705000.0
Total assets,1182365000.0,1185353000.0,1039905000.0,996111000.0,1075887000.0,1051873000.0,976379000.0,829530000.0,788559000.0,718298000.0
Payables,76652000.0,79348000.0,63927000.0,57822000.0,70806000.0,57755000.0,68660000.0,45481000.0,39084000.0,31699000.0
Short-term debt,111975000.0,100453000.0,33715000.0,32946000.0,34092000.0,15363000.0,15176000.0,13978000.0,1241000.0,735000.0
Total current liabilities,255857000.0,245901000.0,157761000.0,144671000.0,201105000.0,138474000.0,145639000.0,124097000.0,109307000.0,83143000.0
Long-term debt,94379000.0,125596000.0,156544000.0,187806000.0,143695000.0,174166000.0,150729000.0,150000000.0,151245000.0,151242000.0
Total debt,206354000.0,226049000.0,190259000.0,220752000.0,177787000.0,189529000.0,165905000.0,163978000.0,152486000.0,151977000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,42249000.0,50517000.0,43734000.0,35198000.0,46356000.0,56666000.0,40351000.0,21294000.0,22155000.0,9714000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,190681000.0,236831000.0,267056000.0,291975000.0,275799000.0,315183000.0,313754000.0,254995000.0,250703000.0,244945000.0
Total liabilities,446538000.0,482732000.0,424817000.0,436646000.0,476904000.0,453657000.0,459393000.0,379092000.0,360010000.0,328088000.0
Other comprehensive income,-183019000.0,-149047000.0,-169852000.0,-161608000.0,-107913000.0,-54729000.0,-57146000.0,-49264000.0,-19442000.0,-18740000.0
Retained earnings (deficit),654724000.0,604905000.0,550095000.0,498214000.0,492548000.0,450855000.0,395950000.0,350457000.0,313905000.0,285467000.0
Total shareholders equity,733872000.0,700657000.0,613445000.0,557700000.0,596840000.0,595707000.0,514406000.0,448135000.0,426494000.0,388173000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,147181000.0,158816000.0,85928000.0,139191000.0,118646000.0,54976000.0,62567000.0,10641000.0,12416000.0,65102000.0
Other Assets,33758000.0,38566000.0,30018000.0,34715000.0,46083000.0,31113000.0,30813000.0,27018000.0,27969000.0,27467000.0
Other Liabilities,67230000.0,66100000.0,60119000.0,53903000.0,96207000.0,65356000.0,61803000.0,64638000.0,68982000.0,50709000.0
