Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,16701000000.0,10715000000.0,12918000000.0,16549000000.0,18347000000.0,18898000000.0,14778000000.0,9983000000.0,13630000000.0,10198000000.0
Short-term investments,92439000000.0,91156000000.0,73415000000.0,56517000000.0,46048000000.0,39819000000.0,33310000000.0,34643000000.0,21345000000.0,14287000000.0
Cash and short-term investments,109140000000.0,101871000000.0,86333000000.0,73066000000.0,64395000000.0,58717000000.0,48088000000.0,44626000000.0,34975000000.0,24485000000.0
Receivables,20838000000.0,18336000000.0,14137000000.0,12006000000.0,10258000000.0,8982000000.0,8585000000.0,6172000000.0,5002000000.0,3178000000.0
Inventories,1107000000.0,749000000.0,268000000.0,491000000.0,0.0,0.0,505000000.0,35000000.0,0.0,0.0
Total current assets,135676000000.0,124308000000.0,105408000000.0,90114000000.0,78656000000.0,72886000000.0,60454000000.0,52758000000.0,41562000000.0,29167000000.0
Property, Plant & Equipment Net,59719000000.0,42383000000.0,34234000000.0,29016000000.0,23883000000.0,16524000000.0,11854000000.0,9603000000.0,7759000000.0,4845000000.0
Goodwill and Intangible Assets,20108000000.0,19439000000.0,19775000000.0,19716000000.0,20206000000.0,17558000000.0,18010000000.0,8924000000.0,7300000000.0,5678000000.0
Long-term investments,13859000000.0,7813000000.0,5878000000.0,5183000000.0,3079000000.0,1976000000.0,1469000000.0,790000000.0,523000000.0,129000000.0
Tax assets,1092000000.0,1049000000.0,478000000.0,2154000000.0,767000000.0,1934000000.0,1144000000.0,215000000.0,524000000.0,930000000.0
Total non-current assets,97116000000.0,72987000000.0,62089000000.0,57347000000.0,50531000000.0,38034000000.0,33344000000.0,19816000000.0,16289000000.0,11330000000.0
Total assets,232792000000.0,197295000000.0,167497000000.0,147461000000.0,129187000000.0,110920000000.0,93798000000.0,72574000000.0,57851000000.0,40497000000.0
Payables,4378000000.0,3137000000.0,2041000000.0,4359000000.0,4493000000.0,3827000000.0,3685000000.0,2595000000.0,2844000000.0,216000000.0
Short-term debt,0.0,0.0,0.0,3225000000.0,2009000000.0,3009000000.0,2549000000.0,1218000000.0,3465000000.0,0.0
Total current liabilities,34620000000.0,24183000000.0,16756000000.0,19310000000.0,16779000000.0,15908000000.0,14337000000.0,8913000000.0,9996000000.0,2747000000.0
Long-term debt,4012000000.0,3969000000.0,3935000000.0,1995000000.0,3228000000.0,2236000000.0,2988000000.0,2986000000.0,0.0,0.0
Total debt,4012000000.0,3969000000.0,3935000000.0,5220000000.0,5237000000.0,5245000000.0,5537000000.0,4204000000.0,3465000000.0,0.0
Deferred revenue,6772000000.0,5747000000.0,4243000000.0,3268000000.0,2808000000.0,2930000000.0,2466000000.0,1759000000.0,1314000000.0,1021000000.0
Tax Liabilities,12660000000.0,14123000000.0,5457000000.0,4154000000.0,4194000000.0,4609000000.0,4158000000.0,2177000000.0,1237000000.0,1392000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,20544000000.0,20610000000.0,11705000000.0,7820000000.0,8548000000.0,7703000000.0,7746000000.0,5516000000.0,1614000000.0,1746000000.0
Total liabilities,55164000000.0,44793000000.0,28461000000.0,27130000000.0,25327000000.0,23611000000.0,22083000000.0,14429000000.0,11610000000.0,4493000000.0
Other comprehensive income,-2306000000.0,-992000000.0,-2402000000.0,-1874000000.0,27000000.0,125000000.0,538000000.0,276000000.0,138000000.0,105000000.0
Retained earnings (deficit),134885000000.0,113247000000.0,105131000000.0,89223000000.0,75066000000.0,61262000000.0,48342000000.0,37605000000.0,27868000000.0,20082000000.0
Total shareholders equity,177628000000.0,152502000000.0,139036000000.0,120331000000.0,103860000000.0,87309000000.0,71715000000.0,58145000000.0,46241000000.0,36004000000.0
Investments,106298000000.0,98969000000.0,79293000000.0,61700000000.0,49127000000.0,41795000000.0,34779000000.0,35433000000.0,21868000000.0,14416000000.0
Net Debt,-105128000000.0,-97902000000.0,-82398000000.0,-67846000000.0,-59158000000.0,-53472000000.0,-42551000000.0,-40422000000.0,-31510000000.0,-24485000000.0
Other Assets,4591000000.0,3352000000.0,4670000000.0,4551000000.0,4003000000.0,5187000000.0,3276000000.0,1925000000.0,1585000000.0,1504000000.0
Other Liabilities,30242000000.0,21046000000.0,14715000000.0,11726000000.0,10277000000.0,9072000000.0,8103000000.0,5100000000.0,3687000000.0,2531000000.0
