Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,308102.0,627724.0,390373.0,390373.0,536689.0,1616966.0,4082936.0,4423760.0,4282586.0,3578309.0
Stock-based compensation,1305829.0,319718.0,1240615.0,1240615.0,1339863.0,1146000.0,1376617.0,634012.0,891008.0,294213.0
Operating Cash Flow,-10318774.0,-9426940.0,-6435520.0,-6435520.0,-10174071.0,-8761160.0,-10600825.0,-5735039.0,-2435238.0,851507.0
Capital Expenditure,63877.0,3826697.0,35179.0,-35179.0,-67297.0,-430775.0,953636.0,2547120.0,-1443437.0,-1134926.0
Acquisitions and disposals,-0.0,527217.0,-0.0,0.0,-7549.0,3728759.0,-0.0,-0.0,-584055.0,-86945.0
Investment purchases and sales,0.0,-172077.0,0.0,0.0,-208760.0,0.0,0.0,0.0,4814.0,152988.0
Investing Cash flow,-525456.0,-10197379.0,-253199.0,-253199.0,-286967.0,3275322.0,-1197538.0,-3294665.0,-2022678.0,-1068883.0
Issuance (repayment) of debt,293977.0,-0.0,-0.0,0.0,0.0,2000000.0,-0.0,38677.0,600000.0,304853.0
Issuance (buybacks) of shares,-3106244.0,-7205096.0,-2538976.0,0.0,995607.0,0.0,-4381043.0,-7519574.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,14258290.0,19705110.0,-310156.0,-310156.0,17517502.0,4909018.0,8659832.0,10247398.0,9113801.0,-2045994.0
Effect of forex changes on cash,83488.0,-87874.0,-44599.0,-44599.0,-66982.0,18666.0,42603.0,-282516.0,-261983.0,28344.0
Net cash flow / Change in cash,3497548.0,-7083.0,-7043474.0,-7043474.0,6989482.0,-558154.0,-3138531.0,935178.0,4393902.0,-2235023.0
Free Cash Flow,-10382651.0,-13253637.0,-6470699.0,-6470699.0,-10241368.0,-9191935.0,-11554461.0,-8282159.0,-3878675.0,-283419.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0829,0.1598,-0.033,0.0,0.0,0.1639,-0.49
