date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,178000000.0,476000000.0,442000000.0,386000000.0,262000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,104000000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,239000000.0,411000000.0,0.0,0.0,0.0
,operatingExpenses,306000000.0,515000000.0,0.0,0.0,0.0
,costAndExpenses,306000000.0,515000000.0,441000000.0,499000000.0,323000000.0
,interestExpense,26000000.0,27000000.0,26000000.0,15000000.0,1000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,69000000.0,71000000.0,76000000.0,67000000.0,32000000.0
,EBITDA,-21000000.0,6000000.0,92000000.0,21000000.0,-46000000.0
,EBITDARatio,-0.117977528089888,0.0126050420168067,0.208144796380091,0.0544041450777202,-0.175572519083969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-128000000.0,-39000000.0,1000000.0,-113000000.0,-61000000.0
,operatingIncomeRatio,-0.651685393258427,-0.0819327731092437,0.00226244343891403,-0.292746113989637,-0.232824427480916
,totalOtherIncomeExpensesNet,-12000000.0,53000000.0,5000000.0,-51000000.0,18000000.0
,incomeBeforeTax,-116000000.0,-92000000.0,-4000000.0,-62000000.0,-79000000.0
,incomeBeforeTaxRatio,-0.651685393258427,-0.19327731092437,-0.00904977375565611,-0.160621761658031,-0.301526717557252
,incomeTaxExpense,-38000000.0,-15000000.0,-15000000.0,-36000000.0,-17000000.0
,netIncome,-78000000.0,-77000000.0,5000000.0,-25000000.0,-62000000.0
,netIncomeRatio,-0.438202247191011,-0.161764705882353,0.0113122171945701,-0.0647668393782383,-0.236641221374046
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.53,-1.50980392156863,0.1,-0.51,-0.65
,EPSDiluted,-2.0,-1.26229508196721,0.1,-0.51,-0.65
,weightedAverageShsOut,51000000.0,51000000.0,51000000.0,49000000.0,46000000.0
,weightedAverageShsOutDil,51000000.0,61000000.0,61000000.0,59000000.0,55000000.0
