Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,7275000.0,23519000.0,40484000.0,71182000.0,80298000.0,81909000.0,37843000.0,20004000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,7275000.0,23519000.0,40484000.0,71182000.0,80298000.0,81909000.0,37843000.0,20004000.0
Receivables,20879000.0,12494000.0,11484000.0,17965000.0,15047000.0,19649000.0,23044000.0,19398000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,31753000.0,55530000.0,72012000.0,109250000.0,120889000.0,113860000.0,68686000.0,48637000.0
Property, Plant & Equipment Net,22255000.0,20944000.0,23735000.0,25515000.0,27647000.0,26247000.0,20669000.0,14915000.0
Goodwill and Intangible Assets,82732000.0,86436000.0,88417000.0,107596000.0,111615000.0,114085000.0,117816000.0,118088000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,179000.0,7307000.0,7358000.0,7170000.0,11999000.0,6847000.0,3798000.0,5348000.0
Total non-current assets,106006000.0,108906000.0,113066000.0,133290000.0,141940000.0,143400000.0,143059000.0,133662000.0
Total assets,137759000.0,164436000.0,185078000.0,242540000.0,262829000.0,257260000.0,211745000.0,182299000.0
Payables,3338000.0,14318000.0,13702000.0,15329000.0,13480000.0,2383000.0,1403000.0,60000.0
Short-term debt,2224000.0,2029000.0,9738000.0,7998000.0,9820000.0,10763000.0,11040000.0,8134000.0
Total current liabilities,14087000.0,43080000.0,51469000.0,53716000.0,55757000.0,45669000.0,36978000.0,26941000.0
Long-term debt,41105000.0,38555000.0,43878000.0,84144000.0,101975000.0,122541000.0,136729000.0,95249000.0
Total debt,43329000.0,40584000.0,53616000.0,92142000.0,111795000.0,133304000.0,147769000.0,103383000.0
Deferred revenue,1078000.0,0.0,0.0,0.0,0.0,0.0,2187000.0,2214000.0
Tax Liabilities,22000.0,0.0,1130000.0,9713000.0,11666000.0,12715000.0,11701000.0,15117000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,46446000.0,41031000.0,47364000.0,94968000.0,115900000.0,137357000.0,150694000.0,112815000.0
Total liabilities,60533000.0,84111000.0,98833000.0,148684000.0,171657000.0,183026000.0,187672000.0,139756000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-149000.0,7861000.0,20590000.0,32043000.0,33838000.0,24438000.0,-11901000.0,-32814000.0
Total shareholders equity,77226000.0,80325000.0,86245000.0,93856000.0,91172000.0,74234000.0,24073000.0,-15705000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,36054000.0,17065000.0,13132000.0,20960000.0,31497000.0,51395000.0,109926000.0,83379000.0
Other Assets,3599000.0,19517000.0,20044000.0,20103000.0,25544000.0,12302000.0,7799000.0,9235000.0
Other Liabilities,8525000.0,26733000.0,28029000.0,30389000.0,32457000.0,32523000.0,24535000.0,18747000.0
