Date,2018-12-31,2018-12,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,18738000.0,18000000.0,22977000.0,21000000.0,23582000.0,22000000.0,24441000.0,23000000.0,20445000.0,20000000.0,12382000.0,9072000.0,8667000.0
Stock-based compensation,2835000.0,3000000.0,3030000.0,3000000.0,2817000.0,3000000.0,2815000.0,3000000.0,2717000.0,3000000.0,1879000.0,1767000.0,1709000.0
Operating Cash Flow,10097000.0,10000000.0,24120000.0,24000000.0,38603000.0,39000000.0,65789000.0,66000000.0,22457000.0,22000000.0,10581000.0,11609000.0,30267000.0
Capital Expenditure,11594000.0,-12000000.0,6425000.0,-6000000.0,8223000.0,-8000000.0,9891000.0,-10000000.0,9042000.0,-9000000.0,6940000.0,4744000.0,2928000.0
Acquisitions and disposals,-2177000.0,,-0.0,,-0.0,,-0.0,,-208693000.0,,-30994000.0,-19410000.0,-0.0
Investment purchases and sales,0.0,0,0.0,0,2164000.0,2000000,2820000.0,3000000,-2936000.0,-3000000,-536000.0,-1549000.0,-4702000.0
Investing Cash flow,-13694000.0,-14000000.0,-6349000.0,-6000000.0,-2384000.0,-2000000.0,-9814000.0,-10000000.0,-217670000.0,-218000000.0,-26181000.0,-18866000.0,-22480000.0
Issuance (repayment) of debt,-9012000.0,-17000000.0,-143799000.0,-150000000.0,-43389000.0,-44000000.0,-22438000.0,-58000000.0,-5375000.0,-18000000.0,-0.0,-0.0,-0.0
Issuance (buybacks) of shares,-53911000.0,,-69354000.0,,-73411000.0,,0.0,,0.0,,-3356000.0,-6644000.0,0.0
Dividend payments,-3295000.0,,-3281000.0,,-3245000.0,,-3238000.0,,-3160000.0,,-3111000.0,-3225000.0,-3205000.0
Financing Cash Flow,-12307000.0,-12000000.0,-24317000.0,-24000000.0,-47478000.0,-47000000.0,-48814000.0,-49000000.0,211548000.0,212000000.0,6039000.0,-9886000.0,-3205000.0
Effect of forex changes on cash,461000.0,0000000.0,2489000.0,2000000.0,-370000.0,-0000000.0,741000.0,1000000.0,-1320000.0,-1000000.0,422000.0,164000.0,-170000.0
Net cash flow / Change in cash,-15443000.0,-15000000.0,-4057000.0,-4000000.0,-11629000.0,-12000000.0,7902000.0,8000000.0,15015000.0,15000000.0,-9139000.0,-16979000.0,4412000.0
Free Cash Flow,-1497000.0,-1000000.0,17695000.0,18000000.0,30380000.0,30000000.0,55898000.0,56000000.0,13415000.0,13000000.0,3641000.0,6865000.0,27339000.0
Net Cash/Marketcap,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
