Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,3071000.0,7432000.0,3192000.0,2871000.0,5344000.0,10414000.0,14983000.0,22231000.0,21243000.0,20734000.0
Short-term investments,1325000.0,1197000.0,1295000.0,1301000.0,1829000.0,1387000.0,284000.0,269000.0,250000.0,0.0
Cash and short-term investments,4396000.0,8629000.0,4487000.0,4172000.0,7173000.0,11801000.0,15267000.0,22500000.0,21493000.0,20734000.0
Receivables,153000.0,133000.0,82000.0,374000.0,181000.0,45000.0,607000.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,5371000.0,10433000.0,4978000.0,5040000.0,7634000.0,12140000.0,16268000.0,22847000.0,23170000.0,22342000.0
Property, Plant & Equipment Net,6870000.0,21891000.0,6510000.0,5166000.0,4077000.0,2655000.0,4922000.0,3774000.0,26041000.0,23837000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,9000.0,990000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801000.0,961000.0
Total non-current assets,7150000.0,23115000.0,6672000.0,5392000.0,4246000.0,2799000.0,5036000.0,3920000.0,26133000.0,23883000.0
Total assets,12521000.0,33548000.0,11650000.0,10432000.0,11880000.0,14939000.0,21304000.0,26767000.0,49303000.0,46225000.0
Payables,2811000.0,2750000.0,181000.0,396000.0,132000.0,138000.0,631000.0,261000.0,388000.0,159000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,4834000.0,6787000.0,1953000.0,1453000.0,1165000.0,2095000.0,2859000.0,3847000.0,2595000.0,2601000.0
Long-term debt,2241000.0,2041000.0,1826000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,2241000.0,2041000.0,1826000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2558000.0,2321000.0,2032000.0,249000.0,195000.0,177000.0,199000.0,428000.0,339000.0,185000.0
Total liabilities,7392000.0,9108000.0,3985000.0,1702000.0,1360000.0,2272000.0,3058000.0,4275000.0,2934000.0,2786000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-199115000.0,-160604000.0,-150615000.0,-142102000.0,-134796000.0,-128040000.0,-118963000.0,-108669000.0,-56487000.0,-28829000.0
Total shareholders equity,5129000.0,24440000.0,7665000.0,8730000.0,10520000.0,12667000.0,18246000.0,22492000.0,46369000.0,43439000.0
Investments,1334000.0,2187000.0,1295000.0,1301000.0,1829000.0,1387000.0,284000.0,269000.0,250000.0,0.0
Net Debt,-2155000.0,-6588000.0,-2661000.0,-4172000.0,-7173000.0,-11801000.0,-15267000.0,-22500000.0,-21493000.0,-20734000.0
Other Assets,822000.0,1671000.0,409000.0,494000.0,280000.0,294000.0,394000.0,347000.0,1677000.0,1608000.0
Other Liabilities,2023000.0,4037000.0,1772000.0,1057000.0,1033000.0,1957000.0,2228000.0,3586000.0,2207000.0,2442000.0
