Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,10665031.0,2474146.0,5139069.0,21220799.0,11800682.0,3421480.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,10665031.0,2474146.0,5139069.0,21220799.0,11800682.0,3421480.0
Receivables,8626566.0,3362266.0,132472.0,0.0,0.0,0.0
Inventories,1110780.0,382153.0,0.0,0.0,0.0,0.0
Total current assets,21931893.0,10674180.0,5662794.0,21622349.0,12160989.0,4135760.0
Property, Plant & Equipment Net,586512.0,44612.0,43243.0,35216.0,38740.0,65987.0
Goodwill and Intangible Assets,47650591.0,31956762.0,0.0,0.0,0.0,0.0
Long-term investments,81725.0,131353.0,62828.0,0.0,117165.0,175000.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,48318828.0,32132727.0,106071.0,35216.0,155905.0,939840.0
Total assets,70250721.0,42806907.0,5768865.0,21657565.0,12316894.0,5075600.0
Payables,1446141.0,1298980.0,1010209.0,678109.0,931139.0,1639505.0
Short-term debt,1050000.0,0.0,2353667.0,3208074.0,1905879.0,0.0
Total current liabilities,26216579.0,11089250.0,4311863.0,5849818.0,4993816.0,3065642.0
Long-term debt,14327882.0,0.0,0.0,2353482.0,5308211.0,0.0
Total debt,15377882.0,0.0,2353667.0,5561556.0,7214090.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,2101496.0,2266292.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,23126394.0,3858049.0,1250000.0,2724020.0,5308211.0,0.0
Total liabilities,49342973.0,14947299.0,5561863.0,8573838.0,10302027.0,3065642.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-98218070.0,-58165260.0,-70035083.0,-53563480.0,-43073377.0,-27017786.0
Total shareholders equity,20907748.0,27859608.0,207002.0,13083727.0,-26330664.0,-17846675.0
Investments,81725.0,131353.0,62828.0,0.0,117165.0,175000.0
Net Debt,4712851.0,-2474146.0,-2785402.0,-15659243.0,-4586592.0,-3421480.0
Other Assets,1529516.0,4455615.0,391253.0,401550.0,360307.0,714280.0
Other Liabilities,23720438.0,9790270.0,947987.0,1963635.0,2156798.0,1426137.0
